"price" "nrooms" "totsp" "livesp" "kitsp" "dist" "metrdist" "walk" "brick" "floor" "code"
"1526" 110 3 76 45 10 12 5 1 0 1 5
"1527" 95 3 74 45 8 14.5 5 0 1 0 2
"1528" 180 3 79 45 10 8 15 1 0 1 1
"1529" 110 3 77 47 10 13 10 1 0 1 5
"1530" 110 3 77 45 10 12 5 0 0 1 5
"1531" 129 3 76 48 10 12.5 5 0 0 1 3
"1532" 330 4 104 60 11 10.5 7 0 1 1 3
"1533" 225 4 80 56 9 9 5 1 1 1 3
"1534" 140 4 86 51 10 12.7 10 1 0 1 5
"1535" 132 4 96 56 12 10.5 7 0 0 1 3
"1536" 170 4 87 58 8 7.5 7 1 1 1 3
"1537" 110 4 85 54 10 6 10 0 1 1 6
"1538" 170 4 84 55 11 3 15 1 1 0 1
"1539" 148 4 92 61 10 10.5 15 1 1 1 7
"1540" 135 4 82 46 13 12 5 1 0 1 5
"1541" 127 4 85 46 14 12 7 1 1 1 5
"1542" 120 4 83 56 10 12 15 1 1 1 5
"1543" 450 4 125 80 20 9 3 1 0 1 4
"1544" 159 4 81 56 8 7.5 15 1 1 0 8
"1545" 265 4 100 56 14 7 10 0 0 1 4
"1546" 140 4 99 51 12 10.5 1 1 0 0 7
"1547" 219 4 113 60 20 9 10 1 0 1 3
"1548" 180 4 81 50 11 7.5 5 1 1 0 3
"1549" 340 4 83 49 19 9 5 1 1 1 3
"1550" 170 4 89 51 12 12.7 6 1 0 0 5
"1551" 198 4 80 45 10 7 7 0 0 1 4
"1552" 133 4 80 48 10 10.5 10 1 0 0 7
"1553" 145 4 85 58 8 12 4 1 1 1 8
"1554" 220 4 103 49 13 14.5 10 1 1 1 3
"1555" 110 4 81 45 10 13 12 1 0 1 5
"1556" 153 4 87 66 9 7.5 10 1 1 1 8
"1557" 139 4 80 48 10 10.5 15 1 0 1 7
"1558" 350 4 80 44 14 10.5 10 1 1 0 7
"1559" 130 4 80 46 10 10.5 15 1 0 1 7
"1560" 380 4 130 72 15 7 5 0 0 1 4
"1561" 210 4 80 42 20 8 5 1 0 1 1
"1562" 130 4 86 54 13 6 10 1 0 1 6
"1563" 208 4 115 70 14 10 3 1 1 1 6
"1564" 470 4 120 75 18 9 10 1 1 1 3
"1565" 130 4 81 56 9 6 7 1 1 1 6
"1566" 150 4 87 55 10 12 3 1 0 1 8
"1567" 129 4 86 55 10 10.5 10 0 0 0 3
"1568" 110 4 83 47 10 17 10 1 0 1 4
"1569" 190 4 81 46 12 12 5 0 0 1 8
"1570" 195 4 83 55 10 4.5 3 1 1 0 8
"1571" 144 4 80 51 10 13.5 10 1 0 1 1
"1572" 120 4 82 44 11 12.7 12 1 0 1 5
"1573" 52 4 86 46 9 12 10 0 0 1 7
"1574" 169 4 95 58 14 9 7 0 1 1 4
"1575" 225 4 80 53 9 7 5 1 1 1 4
"1576" 177 4 80 50 9 4.5 2 1 0 0 8
"1577" 199 4 127 62 20 13.5 10 0 1 1 1
"1578" 372 4 158 80 20 10.5 10 1 0 1 3
"1579" 135 4 84 45 11 12 10 0 0 1 7
"1580" 100 4 80 45 12 12.7 15 1 0 1 5
"1581" 114 4 80 45 13 12 7 1 0 0 5
"1582" 113 4 85 46 10 12 15 0 0 1 7
"1583" 108 4 80 52 10 12 10 0 0 1 7
"1584" 110 4 83 47 10 17 10 1 0 1 4
"1585" 194 4 106 60 17 9 5 0 1 1 4
"1586" 155 4 85 53 7 4.5 10 1 0 0 8
"1587" 270 4 105 74 18 5 1 1 1 1 4
"1588" 200 4 122 68 12 10 5 1 0 1 6
"1589" 100 4 80 51 10 13.5 10 0 0 1 6
"1590" 125 4 80 45 13 13 10 0 0 0 5
"1591" 195 4 83 55 9 9 3 1 1 1 3
"1592" 235 4 92 52 15 3.5 3 1 0 1 7
"1593" 95 4 82 48 8 13 10 1 0 1 5
"1594" 92 4 82 48 8 13 12 0 0 1 5
"1595" 230 4 103 51 14 14.5 15 1 1 1 3
"1596" 156 4 83 55 9 10.5 10 1 1 1 7
"1597" 140 4 85 52 11 9 10 0 0 1 3
"1598" 170 4 80 48 9 14.5 7 1 1 1 3
"1599" 125 4 82 52 12 13.5 10 0 0 0 6
"1600" 225 4 101 65 15 10.5 20 1 1 1 3
"1601" 145 4 85 54 11 8 10 0 1 1 1
"1602" 160 4 80 56 9 12 5 1 1 1 8
"1603" 299 4 99 65 11 9 10 1 1 1 3
"1604" 195 4 110 55 11 12 1 1 1 1 7
"1605" 170 4 81 60 13 13 5 1 0 1 5
"1606" 450 4 145 82 14 4.5 3 1 1 1 8
"1607" 160 4 85 56 12 6.5 10 1 1 1 2
"1608" 226 4 82 52 10 3 3 1 0 1 1
"1609" 140 4 87 57 7 10.5 3 1 1 1 3
"1610" 185 4 80 53 9 7.5 15 1 1 1 8
"1611" 120 4 80 50 10 7 7 1 0 1 5
"1612" 185 4 108 62 12 13.5 10 0 0 1 6
"1613" 146 4 80 46 10 7.5 10 1 1 1 3
"1614" 193 4 100 56 12 12 10 0 1 1 7
"1615" 123 4 83 50 11 12.7 15 1 0 1 5
"1616" 120 4 82 53 9 11.5 10 0 1 1 6
"1617" 123 4 85 51 10 12.7 3 1 0 1 5
"1618" 130 4 80 45 13 12 5 0 0 1 5
"1619" 153 4 87 55 10 6.5 5 0 1 1 2
"1620" 149 4 84 46 10 13.5 7 0 0 1 1
"1621" 169 4 80 50 8 10 5 1 1 1 6
"1622" 165 4 99 70 9 7.5 7 0 1 1 8
"1623" 165 4 87 51 12 12.7 6 1 0 0 5
"1624" 148 4 84 52 8 6.5 3 1 1 1 5
"1625" 130 4 81 49 9 13 10 0 1 1 5
"1626" 120 4 100 63 9 13 7 0 0 1 5
"1627" 209 4 90 57 8 10.5 2 1 1 1 3
"1628" 190 4 81 51 14 9 3 1 1 1 3
"1629" 135 4 85 53 9 10.5 7 0 1 0 3
"1630" 185 4 90 54 13 7.5 7 1 1 1 3
"1631" 299 4 100 65 11 9 10 1 0 1 3
"1632" 111 4 81 45 9 14.5 10 0 0 0 3
"1633" 164 4 90 52 13 10 3 1 1 1 6
"1634" 155 4 80 46 13 12 15 1 0 0 8
"1635" 132 4 88 55 14 17 5 1 0 1 4
"1636" 200 4 121 71 12 10 3 1 0 1 6
"1637" 125 4 81 56 9 6 5 1 1 0 6
"1638" 145 4 90 55 10 9 7 1 1 0 4
"1639" 122 4 96 51 12 13.5 10 0 0 0 6
"1640" 150 4 112 64 16 14.5 5 0 0 1 3
"1641" 140 4 85 50 8 6.5 2 1 1 1 5
"1642" 165 4 89 57 9 7 5 0 0 1 4
"1643" 371 4 128 70 18 7 5 0 0 1 4
"1644" 141 4 113 58 13 13.5 10 0 0 1 1
"1645" 135 4 100 50 10 15.5 10 1 0 1 1
"1646" 165 4 96 58 14 7 5 0 0 1 4
"1647" 192 4 123 68 16 14.5 10 0 0 0 3
"1648" 133 4 83 46 12 13.5 10 1 1 1 1
"1649" 168 4 84 54 8 7.5 10 1 1 1 8
"1650" 135 4 84 55 11 3 15 1 1 1 1
"1651" 138 4 86 50 10 13.5 10 1 1 1 1
"1652" 115 4 80 48 11 12.7 5 0 0 1 5
"1653" 117 4 80 44 13 10.5 10 0 0 1 3
"1654" 154 4 95 51 11 6.5 3 1 1 1 5
"1655" 160 4 114 67 15 14.5 10 0 0 1 3
"1656" 280 4 108 65 14 14.5 15 1 1 1 3
"1657" 115 4 85 52 10 12 10 1 0 1 5
"1658" 227 4 134 70 16 9 5 1 0 1 4
"1659" 220 4 81 46 13 9 7 1 0 1 4
"1660" 149 4 94 57 8 10.5 15 0 1 1 3
"1661" 170 4 92 62 18 6 7 1 1 1 6
"1662" 189 4 86 55 10 9 10 1 1 1 3
"1663" 126 4 80 40 14 12 10 0 0 1 7
"1664" 140 4 82 47 11 12.5 10 1 1 0 2
"1665" 104 4 84 52 11 13 5 0 0 1 5
"1666" 120 4 80 47 9 13.5 10 0 0 1 6
"1667" 152 4 81 54 8 7.5 12 1 1 1 3
"1668" 105 4 82 48 8 13 10 0 0 1 5
"1669" 150 4 108 56 15 11 5 1 1 1 5
"1670" 160 4 86 51 8 12 2 1 1 1 7
"1671" 190 4 84 55 9 4.5 5 1 1 1 8
"1672" 190 4 106 58 24 9 5 0 0 1 4
"1673" 132 4 84 52 11 12.7 20 1 0 1 5
"1674" 170 4 80 45 13 12 10 1 0 1 8
"1675" 350 4 113 85 20 9 10 1 0 1 3
"1676" 159 4 107 64 13 14.5 10 0 1 1 3
"1677" 87 4 90 57 13 14.5 15 1 1 1 2
"1678" 130 4 82 54 8 3.5 10 1 1 1 7
"1679" 180 4 83 53 8 12 5 1 1 1 7
"1680" 210 4 105 55 14 17 5 0 0 1 2
"1681" 371 4 120 59 15 7 10 0 0 1 4
"1682" 118 4 84 48 9 12.7 5 0 0 1 5
"1683" 157 4 80 48 9 7 5 0 0 1 4
"1684" 140 4 80 51 7 7.5 7 1 1 1 8
"1685" 185 4 80 53 9 7.5 10 1 1 1 8
"1686" 164 4 90 52 13 10 3 1 1 1 6
"1687" 210 4 81 48 10 3 5 1 1 1 1
"1688" 225 4 92 48 13 9 1 1 1 1 4
"1689" 135 4 83 53 9 13.5 10 0 0 1 1
"1690" 235 4 101 59 15 8 7 1 1 1 1
"1691" 185 4 95 57 12 5 5 1 0 0 4
"1692" 215 4 86 58 12 3 5 1 1 1 1
"1693" 144 4 80 48 13 15.5 10 1 0 1 1
"1694" 205 4 88 59 9 9 10 1 1 0 3
"1695" 145 4 84 53 10 15.5 15 1 0 1 1
"1696" 150 4 86 53 9 11.5 1 1 0 1 6
"1697" 285 4 90 57 7 3 3 1 0 1 1
"1698" 135 4 80 45 13 12.5 5 0 0 1 3
"1699" 150 4 80 48 13 14.5 10 0 0 1 3
"1700" 143 4 93 57 9 10.5 5 0 1 1 3
"1701" 180 4 88 55 11 6 3 1 0 1 6
"1702" 177 4 103 54 11 9 5 1 0 1 3
"1703" 119 4 80 51 8 11.5 15 1 0 1 6
"1704" 120 4 81 48 8 13 7 1 0 1 5
"1705" 132 4 88 63 8 8 5 1 1 1 1
"1706" 455 4 192 92 18 7.5 5 1 0 1 3
"1707" 194 4 105 58 11 9 5 1 0 1 3
"1708" 140 4 80 51 10 13.5 10 1 1 1 1
"1709" 160 4 101 51 15 7 7 1 0 1 5
"1710" 130 4 83 48 9 12.7 5 1 0 1 5
"1711" 120 4 84 45 11 7 10 1 0 1 5
"1712" 360 4 103 80 14 3 3 1 1 1 1
"1713" 130 4 96 57 9 7.5 5 0 1 1 8
"1714" 110 4 86 53 9 10.5 5 0 0 0 3
"1715" 170 4 100 57 10 13.5 15 0 0 0 6
"1716" 105 4 83 48 9 13 15 1 0 1 5
"1717" 220 4 83 53 9 4.5 5 1 0 0 8
"1718" 165 4 90 58 11 4.5 7 0 0 1 8
"1719" 106 4 83 44 10 12 10 0 0 1 7
"1720" 130 4 81 56 9 6 7 1 1 0 6
"1721" 240 4 105 55 23 10 5 1 0 1 6
"1722" 150 4 97 63 11 10 7 1 0 1 6
"1723" 210 4 94 59 11 12.7 2 1 1 1 5
"1724" 150 4 85 61 8 12 7 1 1 1 8
"1725" 185 4 108 65 12 13.5 10 0 0 1 6
"1726" 340 4 125 70 18 7 10 0 1 1 4
"1727" 134 4 83 44 10 13 10 1 0 0 5
"1728" 135 4 82 48 9 10.5 10 0 0 0 3
"1729" 130 4 80 38 11 12.7 10 1 0 1 5
"1730" 120 4 80 45 13 12 10 1 0 1 5
"1731" 230 4 92 60 14 9 10 1 0 0 3
"1732" 126 4 84 56 9 3.5 4 1 1 1 7
"1733" 260 4 110 56 15 12.5 3 1 1 1 2
"1734" 152 4 95 62 10 12.7 5 1 0 1 5
"1735" 185 4 80 45 13 12 5 0 0 1 8
"1736" 135 4 81 53 8 11.5 4 1 1 1 6
"1737" 230 4 109 58 18 12.7 2 1 0 1 5
"1738" 168 4 104 60 16 12 10 1 0 1 1
"1739" 170 4 80 50 8 9 15 0 1 1 3
"1740" 190 4 87 62 10 4.5 5 1 1 1 8
"1741" 160 4 93 57 12 12.7 5 1 0 1 5
"1742" 118 4 83 44 10 12.7 10 1 0 1 5
"1743" 165 4 84 57 9 10.5 7 1 0 0 3
"1744" 160 4 82 54 8 9 7 1 1 1 4
"1745" 162 4 90 53 13 10 7 1 1 1 6
"1746" 212 4 119 70 17 9 5 0 1 1 4
"1747" 120 4 80 52 14 12 7 1 0 1 5
"1748" 140 4 83 53 12 12 15 0 0 1 7
"1749" 280 4 145 66 16 12.7 3 1 0 0 5
"1750" 160 4 98 52 12 10 7 1 0 1 6
"1751" 165 4 100 54 12 6.5 3 1 0 1 5
"1752" 147 4 111 65 16 14.5 6 0 1 1 3
"1753" 125 4 90 54 8 12 15 0 0 1 7
"1754" 125 4 80 47 10 12 15 0 0 1 7
"1755" 200 4 100 66 21 9 15 1 1 1 3
"1756" 115 4 84 53 12 12.7 15 1 0 1 5
"1757" 162 4 90 61 10 10.5 3 1 1 1 3
"1758" 125 4 80 45 13 12 5 0 1 1 5
"1759" 230 4 110 52 17 11.5 5 1 1 1 6
"1760" 200 4 102 73 10 9 7 1 0 1 3
"1761" 134 4 84 52 8 12 7 1 1 1 8
"1762" 155 4 85 47 11 12.7 5 1 0 1 5
"1763" 108 4 81 48 8 13 15 0 0 1 5
"1764" 160 4 80 51 8 3 10 1 1 1 1
"1765" 113 4 91 52 9 6.5 10 1 1 1 2
"1766" 125 4 83 48 9 12 3 1 0 1 5
"1767" 167 4 113 64 13 14.5 5 0 1 1 3
"1768" 158 4 88 61 9 10.5 15 1 1 1 3
"1769" 151 4 102 70 9 10.5 12 1 1 1 7
"1770" 170 4 102 58 12 13 5 1 0 1 5
"1771" 180 4 83 53 8 10.5 5 1 0 1 3
"1772" 178 4 80 54 9 3 5 1 1 1 1
"1773" 149 4 95 57 8 10.5 15 0 1 1 3
"1774" 113 4 80 48 8 12 10 1 0 1 5
"1775" 175 4 83 55 9 3 15 1 1 1 1
"1776" 220 4 148 85 14 14.5 7 0 1 1 3
"1777" 150 4 85 57 10 9 7 1 1 0 3
"1778" 125 4 83 48 9 12 3 1 0 1 5
"1779" 113 4 85 53 12 12.7 10 0 0 0 5
"1780" 250 4 100 50 15 12.7 5 1 0 1 5
"1781" 161 4 108 60 13 14.5 10 0 1 1 3
"1782" 145 4 90 52 9 12 15 1 1 0 7
"1783" 470 4 146 86 16 14.5 5 1 1 1 3
"1784" 260 4 107 58 14 13 1 1 0 1 5
"1785" 170 4 82 52 15 5 1 1 1 1 4
"1786" 163 4 115 66 15 13.5 10 0 0 1 1
"1787" 260 4 110 71 18 4.5 7 1 1 1 8
"1788" 115 4 80 48 12 12.7 5 0 0 1 5
"1789" 180 4 81 53 9 8 7 1 1 0 1
"1790" 128 4 83 44 10 7 2 1 0 1 5
"1791" 116 4 85 45 10 12 15 0 0 1 7
"1792" 128 4 85 52 10 14.5 10 0 0 0 3
"1793" 150 4 84 48 10 13.5 10 0 0 0 6
"1794" 129 4 99 55 11 10.5 15 1 0 0 3
"1795" 140 4 82 61 6 3.5 7 1 1 1 7
"1796" 127 4 82 50 10 10.5 7 0 0 0 3
"1797" 160 4 80 52 9 7.5 7 1 1 0 3
"1798" 270 4 105 74 10 5 1 1 1 1 4
"1799" 730 4 134 102 10 9 10 1 1 1 4
"1800" 176 4 104 55 11 9 5 1 0 1 3
"1801" 200 4 88 60 7 3 5 1 1 1 1
"1802" 310 4 100 62 17 4.5 15 1 0 1 8
"1803" 230 4 80 46 13 5 4 1 1 1 4
"1804" 170 4 106 64 13 12 15 1 0 1 8
"1805" 200 4 100 60 12 7 7 0 0 1 4
"1806" 133 4 85 50 9 12 10 0 0 1 7
"1807" 170 4 80 46 10 10 5 1 0 0 6
"1808" 160 4 80 54 9 9 10 1 1 1 3
"1809" 180 4 91 58 8 11 2 0 1 1 8
"1810" 181 4 86 51 11 10.5 10 0 0 0 3
"1811" 299 4 100 75 12 6.5 5 1 1 1 2
"1812" 160 4 80 51 13 7.5 5 1 1 1 8
"1813" 145 4 81 43 10 17 3 1 0 0 2
"1814" 460 4 153 84 18 9 5 1 1 1 4
"1815" 100 4 83 53 10 12 15 0 0 0 7
"1816" 117 4 85 44 10 12 10 0 0 1 7
"1817" 143 4 80 47 9 12.5 3 1 0 1 2
"1818" 227 4 104 54 10 10.5 8 1 0 1 3
"1819" 117 4 80 53 8 11.5 10 0 1 0 6
"1820" 124 4 80 51 9 6 10 0 1 1 6
"1821" 142 4 125 66 19 10.5 10 1 0 1 7
"1822" 127 4 81 49 8 12 5 1 0 1 5
"1823" 119 4 80 45 13 14.5 5 0 0 1 3
"1824" 131 4 80 46 13 12 7 1 0 0 1
"1825" 119 4 80 48 10 12.7 12 1 0 1 5
"1826" 125 4 93 66 9 6 5 1 1 0 6
"1827" 120 4 80 50 8 10.5 5 0 1 1 3
"1828" 169 4 85 45 10 13.5 10 1 0 1 6
"1829" 150 4 106 63 12 13.5 10 0 0 1 6
"1830" 309 4 107 72 17 10.5 1 1 1 1 3
"1831" 135 4 80 47 9 12 7 0 0 1 5
"1832" 209 4 99 63 9 9 10 1 1 1 3
"1833" 180 4 90 56 11 9 15 1 0 0 3
"1834" 252 4 132 74 23 12.5 3 1 1 0 3
"1835" 212 4 112 60 17 7 10 1 0 1 4
"1836" 153 4 80 40 25 10.5 10 0 0 1 3
"1837" 128 4 80 45 13 12 15 1 0 1 5
"1838" 160 4 98 50 12 10 10 1 0 1 6
"1839" 130 4 87 57 7 13.5 7 1 1 0 1
"1840" 110 4 80 46 10 12 15 0 0 1 7
"1841" 285 4 90 61 6 14.5 10 1 0 1 3
"1842" 142 4 90 51 12 12 10 0 1 1 7
"1843" 371 4 120 59 15 7 10 0 0 1 4
"1844" 159 4 109 64 13 14.5 10 0 1 1 3
"1845" 135 4 81 48 8 15.5 7 1 0 1 1
"1846" 126 4 80 46 13 14.5 5 0 0 1 3
"1847" 145 4 80 46 10 3.5 2 1 0 0 7
"1848" 129 4 80 48 10 12.7 7 1 0 1 5
"1849" 170 4 80 53 9 8 3 1 0 1 1
"1850" 115 4 80 45 10 13.5 10 0 0 1 6
"1851" 130 4 83 50 9 6.5 10 1 0 1 5
"1852" 160 4 86 56 9 6 2 1 0 1 6
"1853" 135 4 80 51 13 13.5 5 0 0 1 1
"1854" 145 4 82 47 10 14.5 15 1 0 1 3
"1855" 139 4 86 51 10 10.5 7 0 0 1 7
"1856" 114 4 93 51 12 10 7 1 0 0 6
"1857" 130 4 82 37 12 6 10 1 0 1 6
"1858" 127 4 92 50 11 6.5 10 1 0 1 5
"1859" 190 4 85 53 12 12 3 1 0 0 5
"1860" 150 4 92 69 8 4.5 10 1 1 1 8
"1861" 108 4 80 48 8 12 10 0 0 1 7
"1862" 200 4 90 60 10 12 10 1 1 1 7
"1863" 104 4 80 45 13 13 5 0 0 1 5
"1864" 145 4 96 56 9 11 15 1 1 0 8
"1865" 198 4 110 59 13 14.5 10 1 0 1 3
"1866" 145 4 84 53 19 15.5 15 1 0 1 1
"1867" 160 4 93 59 6 12.5 15 1 1 1 8
"1868" 171 4 96 50 18 7 5 1 0 1 4
"1869" 140 4 81 55 8 9 7 0 1 0 3
"1870" 175 4 112 78 16 7 10 1 1 1 4
"1871" 197 4 101 60 15 7 7 0 1 1 4
"1872" 143 4 85 52 9 5 8 1 1 1 4
"1873" 115 4 80 54 12 12.7 5 0 0 1 5
"1874" 317 4 135 70 20 9 2 1 0 1 3
"1875" 124 4 96 52 10 13.5 5 1 0 1 1
"1876" 350 4 90 62 12 10.5 5 0 0 1 3
"1877" 143 4 82 45 10 12 10 1 0 1 5
"1878" 140 4 80 45 13 13.5 5 0 0 1 1
"1879" 150 4 80 53 8 9 3 1 1 1 4
"1880" 130 4 109 51 16 13.5 10 0 1 1 6
"1881" 180 4 83 58 10 3 10 1 1 1 1
"1882" 240 4 81 54 8 9 3 1 1 0 3
"1883" 185 4 90 52 12 6 7 1 0 1 6
"1884" 260 4 80 46 12 9 2 1 1 1 4
"1885" 190 4 100 50 16 7 10 1 0 1 5
"1886" 122 4 93 52 14 13.5 10 1 0 1 1
"1887" 116 4 82 44 10 12.7 15 1 0 1 5
"1888" 100 4 83 48 10 12 15 0 0 0 7
"1889" 110 4 80 43 10 12 15 0 0 1 7
"1890" 147 4 80 50 8 7.5 5 0 0 1 8
"1891" 201 4 82 55 9 13.5 7 1 0 1 1
"1892" 145 4 85 52 11 14.5 5 0 0 1 3
"1893" 189 4 80 52 10 7 1 1 1 1 4
"1894" 115 4 81 47 9 12.7 10 1 0 0 5
"1895" 115 4 80 41 13 12 15 1 0 1 5
"1896" 152 4 108 56 15 11 5 1 1 1 5
"1897" 160 4 92 69 14 4.5 10 1 1 1 8
"1898" 170 4 82 52 20 5 1 1 0 1 4
"1899" 205 4 93 66 9 9 10 1 1 1 3
"1900" 240 4 106 60 17 4.5 10 1 1 1 8
"1901" 155 4 81 44 10 13.5 10 0 0 1 6
"1902" 140 4 81 50 13 15.5 2 1 0 1 1
"1903" 153 4 86 55 10 6.5 5 0 1 1 2
"1904" 142 4 84 53 10 15.5 15 1 0 1 1
"1905" 127 4 119 68 15 15.5 10 1 0 1 1
"1906" 145 4 81 46 10 15.5 5 1 0 1 1
"1907" 168 4 105 56 12 9 5 1 0 1 3
"1908" 175 4 95 48 12 10 2 1 0 0 6
"1909" 160 4 119 68 10 11 7 1 1 0 8
"1910" 149 4 92 50 14 10 7 1 1 1 6
"1911" 135 4 80 48 8 13 7 1 0 0 5
"1912" 125 4 85 46 10 12 5 0 0 1 7
"1913" 135 4 81 44 10 14.5 7 0 0 1 3
"1914" 174 4 130 71 16 14.5 4 0 0 1 3
"1915" 170 4 85 50 9 13.5 9 0 1 1 1
"1916" 130 4 84 54 8 6.5 15 1 1 1 2
"1917" 140 4 89 51 10 12 3 1 0 1 7
"1918" 121 4 81 46 8 12 2 1 0 1 5
"1919" 126 4 119 67 17 15.5 10 1 0 0 1
"1920" 130 4 83 46 10 10.5 1 1 0 1 7
"1921" 151 4 86 54 10 10.5 5 0 0 1 3
"1922" 150 4 80 44 12 11.5 5 0 0 1 6
"1923" 114 4 83 46 12 7 10 1 0 1 4
"1924" 131 4 84 60 10 9 10 1 0 1 4
"1925" 477 4 119 93 15 9 1 1 0 1 3
"1926" 415 4 152 80 17 3 5 1 0 1 1
"1927" 126 4 83 50 9 14.5 15 1 0 0 2
"1928" 220 4 107 71 9 9 10 1 1 1 3
"1929" 155 4 85 47 11 12.7 5 1 0 1 5
"1930" 95 4 82 50 10 12 10 0 0 1 5
"1931" 120 4 83 49 9 12 10 0 0 1 7
"1932" 230 4 95 64 10 10.5 15 1 1 1 3
"1933" 170 4 98 73 12 6 1 1 1 0 6
"1934" 162 4 86 58 9 12 8 1 1 1 8
"1935" 128 4 84 53 10 12 5 1 0 1 1
"1936" 135 4 80 45 10 10.5 5 0 0 1 7
"1937" 175 4 81 47 10 14.5 10 0 1 1 3
"1938" 200 4 101 68 10 11 10 1 1 1 8
"1939" 207 4 134 77 21 15.5 5 1 0 1 1
"1940" 160 4 80 55 8 8 15 1 1 1 1
"1941" 129 4 80 46 10 12 10 0 0 1 7
"1942" 190 4 112 55 16 7 10 1 0 1 5
"1943" 145 4 85 52 11 14.5 5 0 0 1 3
"1944" 144 4 95 62 11 10 10 1 0 1 6
"1945" 245 4 85 54 12 9 7 1 1 1 4
"1946" 156 4 90 51 13 10 5 1 0 1 6
"1947" 340 4 121 72 13 12.5 3 1 1 1 3
"1948" 117 4 82 44 10 13 2 1 0 1 5
"1949" 200 4 85 54 14 14.5 15 1 0 1 3
"1950" 115 4 86 67 13 13.5 15 0 0 1 6
"1951" 410 4 102 75 10 6.5 5 1 1 1 5
"1952" 220 4 98 60 9 4.5 10 1 1 1 8
"1953" 185 4 86 47 8 3 3 1 1 1 1
"1954" 125 4 80 45 11 12 2 1 0 1 5
"1955" 140 4 84 48 9 12 10 0 1 1 7
"1956" 122 4 81 46 13 12 15 1 0 1 5
"1957" 220 4 100 49 13 14.5 10 1 1 1 3
"1958" 315 4 118 54 12 3.5 2 1 1 1 7
"1959" 270 4 97 56 18 8 10 1 1 1 1
"1960" 160 4 87 56 9 3 10 1 0 1 1
"1961" 530 4 150 80 15 7.5 7 1 1 1 3
"1962" 260 4 135 75 20 12.5 3 1 1 0 3
"1963" 133 4 83 45 10 13 10 1 0 0 5
"1964" 125 4 83 53 10 5 12 1 0 0 4
"1965" 120 4 80 48 13 12 10 1 0 1 5
"1966" 145 4 94 50 12 17 10 1 1 1 4
"1967" 138 4 86 54 10 6 5 0 1 1 6
"1968" 144 4 80 48 13 15.5 10 1 0 1 1
"1969" 180 4 90 58 8 10.5 2 1 0 1 3
"1970" 164 4 101 51 15 12.7 5 1 0 1 5
"1971" 132 4 94 60 11 6.5 3 1 0 0 5
"1972" 132 4 80 54 10 12 10 1 0 1 1
"1973" 240 4 106 71 9 9 10 1 1 1 3
"1974" 137 4 83 48 12 15.5 10 1 0 1 1
"1975" 352 4 108 81 16 4.5 10 1 1 1 8
"1976" 165 4 90 65 8 6 2 1 1 1 6
"1977" 195 4 86 60 10 9 5 0 1 1 3
"1978" 123 4 81 48 9 12 20 0 0 0 7
"1979" 137 4 80 50 12 10.5 15 1 1 1 3
"1980" 160 4 90 60 12 12.7 1 1 1 1 5
"1981" 200 4 113 64 11 13.5 10 0 0 1 6
"1982" 113 4 80 46 10 13 10 0 0 1 5
"1983" 145 4 88 52 12 6.5 7 1 1 1 5
"1984" 160 4 84 50 9 12.7 1 1 0 1 5
"1985" 173 4 80 50 8 6 10 1 1 1 6
"1986" 113 4 84 54 10 13 5 0 0 1 5
"1987" 117 4 81 46 10 12.5 10 1 0 1 2
"1988" 250 4 92 57 11 9 3 1 1 1 3
"1989" 170 4 86 56 10 12 2 1 0 1 5
"1990" 222 4 134 75 16 12 5 1 0 1 7
"1991" 270 4 82 49 13 8 15 1 0 1 1
"1992" 142 4 83 45 10 12.7 15 1 0 1 5
"1993" 121 4 80 45 13 14.5 5 0 0 1 3
"1994" 300 4 127 66 15 12.5 5 1 1 1 3
"1995" 138 4 95 63 9 10 10 1 0 1 6
"1996" 210 4 80 49 10 12.5 5 1 1 1 3
"1997" 245 4 83 48 12 7.5 10 1 1 1 8
"1998" 147 4 80 45 13 4.5 15 1 0 1 8
"1999" 176 4 86 54 8 9 10 1 1 1 4
"2000" 140 4 82 49 8 13 5 1 0 1 5
"2001" 155 4 85 49 9 12 5 1 1 1 7
"2002" 185 4 91 50 12 10.5 10 1 0 1 3
"2003" 140 4 81 50 7 12 10 1 1 0 8
"2004" 150 4 81 55 9 9 5 0 1 0 3
"2005" 97 4 80 48 8 13 5 0 1 1 5
"2006" 169 4 84 62 10 6.5 1 1 0 1 2
"2007" 140 4 83 47 9 10.5 5 0 1 1 3
"2008" 130 4 81 48 9 13.5 10 0 0 1 6
"2009" 165 4 82 54 10 6 5 1 1 1 6
"2010" 245 4 80 49 10 3 10 1 1 0 1
"2011" 145 4 80 49 11 12.5 10 0 0 1 3
"2012" 118 4 80 45 13 12 15 1 0 1 5
"2013" 145 4 80 53 9 6 2 1 1 1 6
"2014" 200 4 87 60 15 11.5 3 1 1 1 6
"2015" 170 4 100 57 14 12 10 1 0 0 5
"2016" 205 4 87 58 9 7.5 5 1 1 1 3
"2017" 118 4 86 54 10 12 15 1 0 1 5
"2018" 171 4 90 63 10 10.5 3 1 0 1 3
"2019" 451 4 156 80 20 10.5 5 0 1 1 3
"2020" 420 4 102 70 20 3 2 1 1 1 1
"2021" 230 4 85 58 13 3 5 1 0 1 1
"2022" 150 4 81 54 9 9 5 0 1 0 3
"2023" 268 4 121 60 16 7.5 5 1 0 1 3
"2024" 185 4 99 67 9 9 10 1 1 0 4
